workspaceId,snapshotId,title,accessTier,ubrFocus,themes,subthemes,is_meta,in_substantive_corpus,tag_evidence_summary
6653,12854,Components of heritability in a US cohort,Controlled Tier,False,2,,false,true,2:heritability|SNP|polygenic|genetic risk
6154,12839,Understanding the role of SODH in the access to MAT for opioid use disorder,Controlled Tier,False,3;4;6,,false,true,3:machine learning|EHR; 4:opioid use disorder|opioid|addiction; 6:social determinants of health|SDOH
6649,12856,Effect of Smoking Options on Ophthalmic Eye Disease,Controlled Tier,False,4;18,,false,true,4:smoking|nicotine; 18:diabetic retinopathy|retinopathy|uveitis|eye disease
6644,12791,Integrated Behavioral Health in Rural Settings,Controlled Tier,True,4;6,,false,true,4:behavioral health|mental health; 6:rural
6640,12822,Cardiovascular disease PGS evaluation,Controlled Tier,False,1;2,,false,true,1:cardiovascular disease|cholesterol|cardiovascular|LDL; 2:GWAS
4073,12815,VSERCH -- Mendelian forms of cardiomyopathy and arrhythmia syndromes,Controlled Tier,False,1;2;10,,false,true,1:arrhythmia; 2:genome-wide|genome-wide association; 10:Mendelian
6630,12830,DCM-Initial Cohort Builder,Registered Tier,True,1;2;3,,false,true,1:hypertension|atrial fibrillation|heart failure|cardiac; 2:ancestry|genomic; 3:ICD|cohort builder
6637,12816,Sex Differences in Inflammatory Biomarkers and Mood Disorders,Controlled Tier,False,4,,false,true,4:anxiety|major depressive disorder|bipolar disorder|anxiety disorder|bipolar|depressive|substance use
6487,12811,Kidney Disease in African Americans: Genetic and Environmental Factors,Controlled Tier,True,1;2;6,,false,true,1:CKD|kidney disease|proteinuria; 2:genotype|ancestry; 6:Latino|African American
6634,12812,Count of Melanoma Cases with Genetic Data,Controlled Tier,False,2;5,,false,true,2:WGS; 5:melanoma
6626,12824,Genomic structural modeling and polygenic risk score modeling of ASCVD,Controlled Tier,False,1;2;14,,false,true,1:stroke|CAD|cardiovascular; 2:polygenic risk score|polygenic|genomic; 14:stroke
6624,12746,Environmental Factors vs Systemic Lupus Erythematosus,Controlled Tier,False,9,,false,true,9:autoimmune disease|lupus|systemic lupus|autoimmune
6235,12771,Carmela Verderame Practicum Project,Registered Tier,False,1;6,,false,true,1:cardiovascular disease|CVD|heart disease|coronary|cardiovascular; 6:social determinants of health|housing|neighborhood
6618,12770,CRS predictive modeling,Registered Tier,True,3;18,,false,true,3:predictive modeling; 18:chronic rhinosinusitis|CRS
6615,12767,Activity in Older Americans and Special Populations,Controlled Tier,True,4;5;7,,false,true,4:depression|anxiety|mental health; 5:breast cancer|cancer; 7:wearable|wearable device
6614,12766,Asthma mortality disparity,Registered Tier,False,6;13,,false,true,6:health disparities|disparities|disparity; 13:asthma
6449,12774,Alcohol and CVD,Registered Tier,False,1;6,,false,true,1:CVD; 6:social determinants of health|disparities|SDOH
6599,12751,low value spine care,Registered Tier,False,4,,false,true,4:pain|opioid
6598,12788,Gene Interactions Affects to Type II Diabetes,Controlled Tier,True,1;6,,false,true,1:diabetes|insulin resistance; 6:rural|income
6597,12787,Outcomes and safety of systemic agents,Registered Tier,True,3,,false,true,3:Researcher Workbench|workbench|ICD
6593,12707,Major Depression and related traits,Controlled Tier,False,2;4,,false,true,2:GWAS|multi-ancestry|SAIGE|heritability|association studies|polygenic|genetic association|ancestry|imputation; 4:depression|major depressive disorder|MDD|depressive
5444,12686,BIP_MDD_Exploration,Controlled Tier,False,2;4;6;16,,false,true,2:PheWAS|polygenic|ancestry; 4:depression|bipolar disorder|mental health|bipolar; 6:social determinants of health|socioeconomic|neighborhood; 16:pharmacogenetic|pharmacokinetic
5714,12720,Age Amplification,Controlled Tier,True,2,,false,true,2:GWAS|genome-wide|genome-wide association|loci|ancestry|genetic variant|association study|genetic ancestry|genomic
6568,12717,"Quality of life, education, and exposure to respiratory failure",Registered Tier,True,,,false,true,
6564,12708,Epilepsy Comorbidity,Registered Tier,False,14,,false,true,14:epilepsy|neurological
6560,12698,Neighborhood & health,Controlled Tier,True,6,,false,true,6:neighborhood
6559,12692,Chronic Pancreatitis,Controlled Tier,False,4,,false,true,4:pain|chronic pain
6557,12664,Heart Desease and PTSD,Registered Tier,False,4,,false,true,4:PTSD
6555,12658,Group project- Cri du Chat Syndrome,Controlled Tier,False,,,false,true,
4967,12675,Hispanic/Latinxs coexisting chronic health conditions and mental illness,Controlled Tier,True,1;3;4;6,,false,true,1:diabetes|heart disease; 3:ICD|ICD-10; 4:depression|anxiety|stress|substance use; 6:health disparities|social determinants of health|disparities|Latino|race and ethnicity|Latinx|discrimination|income|Hispanic|health literacy
6540,12647,Humidity's affect on RA,Controlled Tier,False,9,,false,true,9:rheumatoid arthritis|RA
6551,12648,Data at a Glance,Controlled Tier,False,4;6;7,,false,true,4:anxiety|loneliness|stress|SUD|mental health|substance use; 6:social determinants of health; 7:Fitbit|physical activity
6550,12646,Duplicate of v6_Disparities in Cervical Cancer Screening Among Hispanic Women,Controlled Tier,True,5;6;8,,false,true,5:cervical cancer|cancer screening|cancer; 6:area deprivation index|disparities|deprivation|socioeconomic|income|Hispanic; 8:COVID-19
6548,12642,Exploratory Prep for PheWAS -- Reviewing Available Data & AoU Format,Controlled Tier,True,2,,false,true,2:PheWAS|genotype|ancestry
6547,12663,PA and Mental Health,Registered Tier,True,4;7,,false,true,4:mental health; 7:Fitbit|physical activity
6545,12659,SGLT2 Inhibitor in Different Asian Subpopulations,Registered Tier,True,1;6,,false,true,1:SGLT2; 6:disparities|Asian American|Hispanic
6531,12638,Agerelateddisease,Registered Tier,False,,,false,true,
5775,12636,HDL & CVD in NHPI,Controlled Tier,True,1;2,,false,true,1:HDL|cardiovascular disease|CVD|cholesterol|heart disease|cardiovascular|LDL; 2:genetic risk|genomic
5318,12621,Cardioinformatics,Controlled Tier,False,1;2,,false,true,1:heart failure|ejection fraction; 2:Mendelian randomization|whole genome sequencing|association studies|loci|genomic
6525,12623,T1DM/ViTD,Controlled Tier,False,1;9,,false,true,1:diabetes|type 1 diabetes; 9:autoimmune disease|autoimmune
6524,12634,Treatment of Acute Cystitis,Controlled Tier,False,,,false,true,
6325,12624,COVID-19 infection and healthcare access,Registered Tier,True,6;8,,false,true,6:social determinants of health|socioeconomic; 8:COVID-19|infection
6520,12599,EPA database and association studies,Controlled Tier,False,2,,false,true,2:association studies
5428,12613,IBD Polygenic risk score validation,Controlled Tier,False,2;9,,false,true,2:polygenic risk score|polygenic|genomics|ancestry|genomic; 9:IBD|inflammatory bowel disease
6515,12579,Searching for a genetic-predictor of post-partum depression,Controlled Tier,True,4;15,,false,true,4:depression|depressive; 15:pregnancy|postpartum
6513,12576,Peritoneal Dialysis,Registered Tier,False,1;2,,false,true,1:creatinine|dialysis; 2:GWAS
6509,12606,Characterizing Patterns of Comorbidity,Controlled Tier,True,2;4;6,,false,true,2:whole-genome sequencing|polygenic|ancestry|genetic risk; 4:depression|schizophrenia|psychiatric; 6:social determinants of health
6508,12605,Glucose level after food intake,Registered Tier,False,1;7,,false,true,1:diabetes|BMI|glycemic|diabetic; 7:Fitbit
4646,12611,Social Vulnerabilities - Cervical Cancer,Registered Tier,True,5;6,,false,true,5:cervical cancer|cancer screening|cancer; 6:disparities|social vulnerability index|socioeconomic|social vulnerability|Hispanic|SVI
3897,12597,IDD disparities in cancer ,Registered Tier,True,3;5;6,,false,true,3:ICD|ICD-10; 5:cancer screening|survivorship|cancer; 6:social determinants of health|disparities|disparity|poverty
4601,12607,"Diabetes Type 2, SDOH, and prescription",Registered Tier,True,1;6,,false,true,1:diabetes; 6:social determinants of health|SDOH
5863,12619,Impact of Substance Abuse  and Serious Mental Illness on patients with CHF,Registered Tier,False,1;4;6,,false,true,1:heart failure; 4:cannabis|substance use; 6:social determinants of health
6497,12587,Renal failure treatments,Registered Tier,True,1,,false,true,1:renal|end-stage renal|renal disease
4705,12558,Cancer and COVID,Controlled Tier,False,5,,false,true,5:cancer
6491,12566,"Obesity, cancer, and genetic ancestry",Controlled Tier,True,1;2;5,,false,true,1:obesity; 2:ancestry|genetic ancestry; 5:cancer
6488,12563,DETECT_MI,Controlled Tier,True,3,,false,true,3:predictive modeling|deep learning|EHR
6483,12551,Computational Genomics of Age-Related Cancers and Neurodegenerative Diseases,Controlled Tier,False,2;3,,false,true,2:genomics|ancestry|genomic; 3:electronic health record|machine learning|EHR|ICD
6482,12550,Explore AoU data,Registered Tier,False,2;4,,false,true,2:heritability|association studies|genetic association|genetic risk; 4:depression
6462,12538,Race/Ethnicity Disparities in Chronic Kidney Disease (CKD) Burden,Controlled Tier,True,1;2;3;6;8,,false,true,1:hypertension|diabetes|CKD|kidney disease|nephropathy; 2:PRS|polygenic risk score|genotype|polygenic|ancestry; 3:AUC|EHR; 6:disparities|discrimination|socioeconomic; 8:HIV
6086,12535,Asthma: Interactions with Genetics and Environment,Controlled Tier,True,13,,false,true,13:asthma
6479,12544,Pathogenicity of the c.427G>A (p.A143T) GLA variant in Fabry patients,Controlled Tier,False,10,,false,true,10:Fabry disease|penetrance
6471,12514,Antibiotic Resistance and Phages,Registered Tier,False,,,false,true,
6469,12511,Examining Social Determinants of Health and Health Outcomes and Behavior,Registered Tier,True,6,,false,true,6:social determinants of health|structural barriers|housing
6455,12519,Duplicate of Controls for genotyping and sequencing Copy,Controlled Tier,True,1;2;10,,false,true,1:diabetic kidney|kidney disease|obesity|diabetic; 2:GWAS|genotype|polygenic|common variant|rare variant|ancestry|genetic ancestry; 10:Ehlers Danlos|penetrance
4174,12473,Genetic risk factors associated with prostate specific antigen V6,Controlled Tier,True,2;5,,false,true,2:PRS|GWAS|TWAS|polygenic risk score|heritability|genome-wide|association studies|genome-wide association|polygenic|loci|ancestry|genetic risk|association study|transcriptome-wide; 5:PSA testing|prostate cancer|PSA|cancer
5640,12477,Prevalence and social determinants of chronic pain,Registered Tier,True,4;6,,false,true,4:stress|pain|chronic pain; 6:social determinants of health|socioeconomic|education level|underrepresented
2946,12467,mental health during covid,Controlled Tier,True,4;6;8,,false,true,4:well-being|anxious|mental health|wellbeing; 6:underrepresented groups|LGBTQ|minority|rural|Native American|racial and ethnic|Hispanic|equity|underrepresented; 8:COVID-19
5081,12478,Bone Disease,Registered Tier,False,4,,false,true,4:mental health|psychological|psychiatric
4566,12474,ACE - palliative care / NSCLC project,Registered Tier,False,5,,false,true,5:lung cancer|cancer
6433,12486,Individual- and neighborhood-level chronic stressors and lipids,Controlled Tier,True,1;6,,false,true,1:cardiovascular disease|lipid|cardiovascular|statin; 6:social determinants of health|disparities|deprivation|discrimination|socioeconomic|neighborhood
6432,12485,Test Space,Registered Tier,False,5,,false,true,5:carcinoma|cancer
6431,12484,Type 1 DM Group Project,Registered Tier,False,1;9,,false,true,1:diabetes|type 1 diabetes; 9:autoimmune disease|autoimmune
6424,12432,Cluster,Controlled Tier,False,1,,false,true,1:cardiovascular disease|CKD|CVD|cardiovascular|glomerular
6423,12430,Mental Healthcare among Military/Veterans vs Civilians,Controlled Tier,True,4,,false,true,4:mental health|psychological
6422,12428,ACL Disparities,Registered Tier,True,6,,false,true,6:disparities|socioeconomic|income
6341,12418,WCM PHS Capstone Project of Suicide Risk,Controlled Tier,False,3;4;6,,false,true,3:OMOP|machine learning|ICD; 4:suicidal ideation|mental health|suicide|psychiatric; 6:underrepresented groups|underrepresented
6411,12426,Obstetric Complication Risk Tool,Registered Tier,True,3;6;15,,false,true,3:machine learning|gradient boosting|EHR|random forest|XGBoost; 6:disparities|income|access to care; 15:obstetric|vaginal
6406,12414,BRCA+ & Prevention,Controlled Tier,False,5,,false,true,5:ovarian cancer|breast cancer|cancer
6405,12413,Type 2 Diabetes Mellitus and Insomnia,Registered Tier,True,1;13,,false,true,1:type 2 diabetes|diabetes; 13:insomnia
6403,12411,Medwas study,Controlled Tier,False,2,,false,true,2:genome-wide|genome-wide association|association study
2211,12399,Duplicate of Orgs_NCD_v5,Registered Tier,False,5;8;9;14,,false,true,5:cervical cancer|cancer; 8:Epstein-Barr|antibody|vaccine|infection; 9:multiple sclerosis; 14:multiple sclerosis
6399,12407,traumatic injury,Controlled Tier,False,,,false,true,
4167,12391,v6 Genetic Risk for MDD using Functional/Sex-Differential Variants from MPRA,Controlled Tier,False,2;4,,false,true,2:polygenic|genetic risk; 4:major depressive disorder|MDD|depressive
6398,12398,"dup v6 Genetic Risk for MDD using fxnl, Sex-dif snps from MPRA",Controlled Tier,False,2;4,,false,true,2:polygenic|genetic risk; 4:major depressive disorder|MDD|depressive
6395,12395,Pancreatic Adenocarcinomas,Controlled Tier,False,5,,false,true,5:pancreatic cancer|cancer
6394,12394,"Stroke_Indicence,Prevalence,RiskFactors",Controlled Tier,True,1;2;3;14,,false,true,1:stroke; 2:genomics|genomic; 3:machine learning|EHR; 14:stroke
6392,12361,Climate and Dengue Relations,Registered Tier,False,19,,false,true,19:climate change
6390,12382,GSD XV,Controlled Tier,True,10,,false,true,10:pathogenic variant|penetrance
6387,12372,COVID racial health disparities,Controlled Tier,True,6,,false,true,6:health disparities|disparities|disparity|racial and ethnic
5927,12376,Chronic Osteomyelitis Prevalence and Risk Factors,Registered Tier,False,,,false,true,
5507,12371,OA Access to Care,Controlled Tier,False,6,,false,true,6:access to care
6374,12377,PRS for Blood Cell Traits,Controlled Tier,True,2,,false,true,2:PRS|GWAS|whole genome sequencing|ancestry|genetic ancestry|genomic
5997,12356,Genetics and Glaucoma,Controlled Tier,True,2;18,,false,true,2:GWAS|genomic; 18:glaucoma
6370,12320,Hypertension Control levels in All of Us,Registered Tier,True,1;3,,false,true,1:hypertension|cardiovascular; 3:electronic health record|EHR
5434,12344,Priority Populations with cancer,Controlled Tier,True,5;6;8,,false,true,5:cancer; 6:sexual and gender minorities|bisexual|minorities|transgender|gay; 8:HIV
6369,12319,HLA PheWAS with Deep*HLA,Controlled Tier,False,2;8,,false,true,2:PheWAS|WGS|whole-genome sequencing|imputation; 8:HLA
5962,12355,Extraction of Stomach tumor Data (Hail - Plink),Controlled Tier,False,2;5,,false,true,2:genome-wide|association studies|genome-wide association|genomic; 5:tumor
6318,12318,Maturity-onset diabetes of the young (MODY),Registered Tier,False,1;10,,false,true,1:diabetes|hyperglycemia; 10:pathogenic variant|monogenic|penetrance
6351,12301,Stones,Controlled Tier,True,6,,false,true,6:social determinants of health|socioeconomic|access to care|food insecurity
6348,12298,Rural LGBTQ Health,Controlled Tier,True,6,,false,true,6:LGBTQ|discrimination|rural
6345,12295,Dental infection and systemic disease,Controlled Tier,False,1;2;6;8;14,,false,true,1:type 2 diabetes|hypertension|cardiovascular disease|diabetes|myocardial infarction|atherosclerosis|hypertensive|coronary|cardiovascular; 2:association studies|genetic association|ancestry|genetic ancestry|genomic; 6:social determinants of health; 8:infection; 14:cerebrovascular
2877,12303,Role of pathogenic alleles in a general population,Controlled Tier,False,2;10,,false,true,2:PheWAS|GWAS|whole genome sequencing|ClinVar; 10:ACMG|penetrance
6338,12288,Ontology creation,Registered Tier,True,3;6,,false,true,3:EHR|NLP; 6:social determinants of health
6331,12281,Subtyping complex disease using EHR,Registered Tier,True,2;3;13,,false,true,2:genome-wide|association studies|genome-wide association; 3:contrastive learning|EHR|clustering; 13:asthma
6320,12248,Duplicate of Assoication between gynecological and autoimmune disease,Controlled Tier,False,2;3;9,,false,true,2:fine-mapping|GWAS|REGENIE|genome-wide|loci|ancestry; 3:Researcher Workbench|workbench|ICD; 9:autoimmune disease|autoimmune
3352,12255,Genetics of Bipolar Disorder and Comorbidities,Controlled Tier,True,1;2;3;4;6;17,,false,true,1:cardiovascular disease|blood pressure|diabetes|cholesterol|BMI|cardiovascular|metabolic syndrome; 2:GWAS|genomics|ancestry|trans-ethnic|genetic ancestry; 3:workbench|ICD|ICD-10; 4:bipolar disorder|mental health|bipolar; 6:minority|disparities|Latino|racial and ethnic|health literacy; 17:advisory board|community advisory
6319,12247,Impact of SDOH on smoking cessation and lung cancer screening,Controlled Tier,True,4;5;6,,false,true,4:smoking|nicotine; 5:lung cancer|cancer screening|cancer; 6:social determinants of health|disparities|SDOH
6315,12243,Type I Diabetes,Registered Tier,False,1,,false,true,1:diabetes|type 1 diabetes
6310,12238,Duplicate of SDOH Mental Health Risk Assessment,Controlled Tier,False,4;6,,false,true,4:well-being|mental health; 6:social determinants of health|SDOH
6306,12206,Pregnancy & COVID-19,Registered Tier,True,8;15,,false,true,8:COVID-19|vaccine; 15:pregnancy
5494,12227,Genomics and Health of Latinx People in All of Us,Controlled Tier,True,2;6,,false,true,2:genomics|ancestry|genomic; 6:minority|Latinx|Hispanic
6292,12213,"Isolation, mental health, and rurality among SGM populations",Controlled Tier,True,4;6,,false,true,4:loneliness|mental health|wellbeing; 6:LGBTQ|minority|rural|SGM|gender minority
6288,12209,Tamoxifen and Genetic Variation in Breast Cancer,Controlled Tier,True,5;6;16,,false,true,5:breast cancer|cancer; 6:health disparities|disparities|race and ethnicity; 16:CYP2D6|tamoxifen
6278,12198,Sinus and Anxiety/Dep,Registered Tier,True,4,,false,true,4:depression|anxiety
6275,12181,Rural-Urban Health Test,Registered Tier,True,6,,false,true,6:discrimination|rural|underrepresented
6269,12171,Environmental and genetic risk factors for pancreatic cancer,Controlled Tier,False,2;5;6,,false,true,2:genomics|genetic risk; 5:pancreatic cancer|cancer; 6:disparities|minorities
6266,12195,Advanced Approaches to Identify GxE Interactions Across Ancestral Populations,Registered Tier,True,1;2;4;6;9,,false,true,1:type 2 diabetes|diabetes|cardiovascular; 2:GWAS|heritability|genome-wide|association studies|genome-wide association; 4:depression|bipolar disorder|schizophrenia|bipolar; 6:socioeconomic|underrepresented|neighborhood; 9:ulcerative colitis|Crohn's disease|rheumatoid arthritis|Crohn
6257,12145,Immigrant health,Registered Tier,True,4;6,,false,true,4:psychosocial|psychological; 6:discrimination|marginalized|access to care
6256,12142,Testing for Pilot Data,Registered Tier,False,1;11;15,,false,true,1:type 2 diabetes|diabetes|vascular disease; 11:Alzheimer|Alzheimer's|cognitive decline; 15:PCOS
4749,12150,Genetic Influences in Pulmonary Arterial Hypertension,Controlled Tier,False,1;13,,false,true,1:hypertension; 13:pulmonary arterial hypertension|pulmonary
6247,12138,MSLT,Registered Tier,False,,,false,true,
6101,12157,Detecting somatic copy number alterations in AoU participants,Controlled Tier,False,2,,false,true,2:WGS|whole genome sequencing|genomic
6246,12137,Stone exploratory GWAS Jan 2023,Controlled Tier,True,2;6,,false,true,2:GWAS; 6:social determinants of health
6238,12119,Count of ME/CFS Cases with genetic data2,Controlled Tier,False,2,,false,true,2:WGS|genotype
5593,12130,Type 2 Diabetes and Lipids PRS,Controlled Tier,True,1;2,,false,true,1:type 2 diabetes|T2D|diabetes|prediabetes; 2:PRS|GWAS|multi-ancestry|genome-wide|ancestry
3869,12125,Surgical Risk Stratification Following Recovery from COVID-19,Controlled Tier,False,3;8,,false,true,3:OMOP|machine learning; 8:SARS-CoV-2|COVID-19|infection
6231,12112,Duplicate of Psoriasis and MS,Registered Tier,False,9;12,,false,true,9:MS|psoriasis; 12:psoriasis
6223,12094,stroke and breast cancer brain metastasis,Controlled Tier,False,1;5;14,14.2-stroke-cerebro,false,true,1:stroke; 5:breast cancer|cancer|metastasis; 14:stroke
5124,12093,Diabetes GWAS on African American,Controlled Tier,True,1;2;6,,false,true,1:type 2 diabetes|diabetes|BMI|type 1 diabetes; 2:WGS|GWAS|GWAS summary; 6:African American
6218,12086,Heart Failure and Wearables CTDv6,Controlled Tier,True,1;6;7,,false,true,1:heart failure; 6:health disparities|disparities|socioeconomic; 7:Fitbit
6217,12084,Diabetes GWAS on African American -- LD Matrix,Controlled Tier,True,1;2;6,,false,true,1:type 2 diabetes|diabetes|BMI|type 1 diabetes; 2:WGS|GWAS|GWAS summary; 6:African American
6204,12071,mild cognitive impairment,Registered Tier,False,3;11,,false,true,3:Researcher Workbench|AoU Researcher Workbench|workbench; 11:dementia|mild cognitive impairment|cognitive impairment
6201,12047,Exploratory analysis of SUDEP biomarkers,Controlled Tier,False,7;14,,false,true,7:Fitbit; 14:epilepsy
4612,12049,Pharmacogenomics and Medical Outcomes 2,Controlled Tier,True,1;4;6;16,,false,true,1:type 2 diabetes|hypertension|cardiovascular disease|diabetes|BMI|cardiovascular; 4:smoking|tobacco; 6:income|social vulnerability; 16:pharmacogenomic|drug response
6191,12039,Plateletome,Controlled Tier,False,,,false,true,
6069,12052,SDoH Analysis Jan 2023,Registered Tier,True,1;6;8,,false,true,1:cardiovascular disease|diabetes|cardiovascular; 6:health disparities|social determinants of health|disparities|income|Hispanic; 8:COVID-19|infection
6176,12058,Impact of SDoH on Glaucoma Interventions,Controlled Tier,True,6;18,,false,true,6:social determinants of health|discrimination; 18:glaucoma
6175,12021,ASCCP Guideline Concordance,Controlled Tier,True,5;6,,false,true,5:cervical cancer|cancer screening|cancer; 6:deprivation|socioeconomic|Hispanic|neighborhood
6172,12017,Duplicate of How to Work with All of Us Genomic Data 2023-01-22,Controlled Tier,False,2,,false,true,2:genome-wide|association studies|genome-wide association|genomic
6165,12009,Risk factors of breast cancer,Controlled Tier,True,2;5,,false,true,2:association studies|genetic association|ancestry|genetic ancestry; 5:breast cancer|cancer
6162,11982,Genetic Architecture of Cardiometabolic Phenotypes,Controlled Tier,True,1;2,,false,true,1:cardiovascular disease|blood pressure|cardiometabolic|lipid|CVD|BMI|cardiovascular; 2:heritability|genome-wide|genome-wide association|genetic association
6161,11980,Intergenerational Trauma and Stress,Registered Tier,True,4;6,,false,true,4:PTSD|stress|mental health; 6:structural racism|minority|disparities|racism
6081,11984,Lactose Intolerance,Controlled Tier,False,,,false,true,
6153,11981,COVID19,Registered Tier,True,6;8,,false,true,6:social determinants of health|minority|income|low-income; 8:COVID-19|vaccine
6152,11979,Autonomic Nervous System Dysfunction,Controlled Tier,False,2;14,,false,true,2:exome sequencing|genomics|exome|genomic; 14:syncope|neurodegeneration
6144,11964,Alzheimer’s Disease and the Blood Brain Barrier,Controlled Tier,True,11,,false,true,11:Alzheimer|Alzheimer's
6143,11994,Alzheimer's Disease and the Blood Brain Barrier,Controlled Tier,True,11,,false,true,11:Alzheimer|Alzheimer's
5067,11997,Uterine Fibroids_v4,Controlled Tier,True,2;15,,false,true,2:PheWAS|GWAS|genetic risk score|whole genome sequencing|genome-wide|ancestry|genetic risk|genetic ancestry; 15:uterine fibroids
6139,11989,myDuplicate of How to Work with All of Us Genomic Data (Hail - Plink)(v6),Controlled Tier,False,2,,false,true,2:genome-wide|association studies|genome-wide association|genomic
6137,11935,Genetics of Complex Traits,Controlled Tier,True,2;3,,false,true,2:SNP|polygenic; 3:SNOMED|ICD
6133,11931,Recurrent UTIs,Registered Tier,False,,,false,true,
6126,11948,Social determinants of Hypertension,Controlled Tier,True,1;6,,false,true,1:hypertension|blood pressure; 6:social determinants of health|disparities|income
5835,11941,Analyzing negative outcomes of postoperative,Controlled Tier,False,3,,false,true,3:machine learning|random forest
6125,11946,SLE genetic cohort,Controlled Tier,True,2;3;9,,false,true,2:GWAS|loci; 3:ICD|ICD-10; 9:autoimmune disease|SLE|autoimmune
4717,11963,Treatment in reducing risks of chronic complications in OSA,Controlled Tier,False,1;13,,false,true,1:type 2 diabetes|diabetes|cardiovascular; 13:OSA
3903,11959,Antibiotic Prescribing for Community Acquired Bacterial Pneumonia,Registered Tier,True,3;6,,false,true,3:Researcher Workbench|workbench|cohort builder; 6:Hispanic|Black patients
3203,11958,Psychiatric Disorder Prevalence,Controlled Tier,True,4,,false,true,4:psychiatric
1399,11954,SLE cohort,Registered Tier,True,1;9;15,,false,true,1:preeclampsia|renal|dialysis|renal disease; 9:SLE; 15:preeclampsia
6120,11936,lkgenomics,Controlled Tier,False,9,,false,true,9:sarcoidosis
6118,11956,Multimorbidity in Latinos,Registered Tier,True,4,,false,true,4:loneliness
5887,11944,SDH in Type 2 Diabetes Mellitus and Alzheimer’s Disease,Registered Tier,True,1;6;11,,false,true,1:type 2 diabetes|diabetes; 6:social determinants of health|socioeconomic|income|access to care; 11:Alzheimer
5217,11916,Early Diagnosis of SLE and APS,Controlled Tier,True,3;9,,false,true,3:SNOMED|EHR; 9:lupus|systemic lupus|SLE|autoimmune
4030,11904,Access in Endometrial Cancer Patients,Controlled Tier,True,5;6;15,,false,true,5:endometrial cancer|cancer; 6:disparity|access to care; 15:endometrial cancer|gynecologic
5634,11920,Metformin and Cognitive Decline,Registered Tier,True,1;11;16,,false,true,1:type 2 diabetes|diabetes; 11:dementia|Alzheimer|Alzheimer's|cognitive decline; 16:metformin
6103,11909,Duplicate of LR_Pancreatic Cancer Prediction v6,Registered Tier,False,3;5,,false,true,3:deep learning model|machine learning|deep learning|artificial intelligence|ICD|neural network|predictive model; 5:pancreatic cancer|cancer
6102,11908,ADHD and Diet,Registered Tier,True,4,,false,true,4:mental health|psychological|psychiatric
6099,11903,Sleep and IBD,Registered Tier,False,7;9,,false,true,7:Fitbit; 9:IBD|inflammatory bowel disease
6096,11863,epilespy,Controlled Tier,False,3;14,,false,true,3:machine learning|feature selection; 14:epilepsy
1937,11886,15month Version Two ophthalmology epidemiology(DV3),Registered Tier,False,6;18,,false,true,6:minority|disparities; 18:cataract|glaucoma|diabetic retinopathy|macular degeneration|ophthalmology|retinopathy|vision|macular
1302,11883,ophthalmology epidemiology,Registered Tier,False,6;18,,false,true,6:minority|disparities; 18:cataract|glaucoma|diabetic retinopathy|macular degeneration|ophthalmology|retinopathy|vision|macular
6091,11870,Disparity Between Men & Women Receiving Pain Meds After Routine Procedures,Registered Tier,False,4;6,,false,true,4:stress|pain|opioid; 6:disparities|disparity|equity
6088,11867,Admixture and AD risk,Controlled Tier,True,1;2;3;6;11,,false,true,1:cardiovascular disease|diabetes|cardiovascular; 2:PRS|polygenic risk score|heritability|genome-wide|association studies|genome-wide association|polygenic|admixture|ancestry|genetic risk|local ancestry|genetic ancestry|genomic; 3:privacy-preserving; 6:social determinants of health; 11:Alzheimer
6087,11866,GershonResearch,Controlled Tier,True,2,,false,true,2:GWAS|TWAS|Mendelian randomization|genome-wide|genome-wide association|genotype|genetic risk|association study|transcriptome-wide|genomic
6076,11862,genetic-replication-r5,Controlled Tier,False,2,,false,true,2:GWAS|genome-wide|genome-wide association|polygenic|rare variant|genetic risk|association study
6066,11853,V6 Glaucoma and lifestyle factors,Registered Tier,False,18,,false,true,18:glaucoma|eye disease
6082,11842,Cervical Cancer Screening,Controlled Tier,True,5;6,,false,true,5:cervical cancer|cancer screening|cancer; 6:social determinants of health|Hispanic
6077,11837,Neurological complications of anesthesia,Registered Tier,True,14,,false,true,14:neurological
6070,11856,Exploratory- SDOH and COPD,Registered Tier,False,6;13,,false,true,6:social determinants of health|SDOH; 13:COPD
6068,11854,Resistance in Health,Controlled Tier,True,,,false,true,
5017,11835,Acne Vulgaris and other dermatological conditions,Controlled Tier,True,6;12,,false,true,6:underrepresented groups|socioeconomic|underrepresented; 12:dermatologic|acne
6064,11802,Metabolic_syndrome_disparities,Controlled Tier,True,6,,false,true,6:health disparities|disparities|African American
4335,11813,BayPR analysis,Controlled Tier,False,10,,false,true,10:ACMG|CFTR|Mendelian
6048,11783,Breast Cancer Risk Factors,Controlled Tier,False,5,,false,true,5:breast cancer|cancer
6044,11778,Multimorbidity_1,Registered Tier,False,,,false,true,
5693,11785,Frailty Comparisons,Controlled Tier,True,3;11,,false,true,3:electronic health record|EHR; 11:frailty|frailty index
6041,11775,Psychiatric Comorbidities and Scoliosis,Controlled Tier,True,4,,false,true,4:psychiatric
6039,11793,Outcomes in Rural Adolescents and Young adults with Type 1 Diabetes,Registered Tier,True,1;6,,false,true,1:diabetes|type 1 diabetes; 6:disparities|rural
6037,11791,Relationship between Self-Reported Prediabetes and EMR Evidence of Dysglycemia,Registered Tier,False,1;15,,false,true,1:type 2 diabetes|diabetes|prediabetes|type 1 diabetes; 15:gestational|gestational diabetes
